SKU,"Attribute Set Name","Acne Treatment Benefits - Quiz","Anti Aging Treatments - Quiz","Cleanser Benefits - Quiz","Discoloration Benefits - Quiz","Exfoliator Benefits - Quiz","Eye Cream Benefits - Quiz",Ingredients,"Moisturizer Benefits - Quiz","Moisturizer Fragrance - Quiz","Serum Benefits - Quiz",Size,"Skin Concern","SPF Benefits - Quiz"
10190,"Kate Somerville Anti Aging Treatments",,"antioxidant defense, dry skin, evens skin tone, firmness, moisture barrier, reduces crow's feet, reduces lines and wrinkles, reduces redness, sensitive skin, smoothness, very dry skin",,,,,"Ethyl Macadamiate, Cocos Nucifera (Coconut) Oil, Plumeria Acutifolia Flower Extract, Moringa Oleifera Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cucurbita Pepo (Pumpkin) Seed Extract, Fragrance (Parfum), Calophyllum Inophyllum Seed Oil/Calophyllum Tacamahaca Seed Oil, Caprylic/Capric Triglyceride, Oryza Sativa (Rice) Bran Extract, Vanilla Planifolia Fruit Extract, Cananga Odorata Flower Oil, Citrus Limon (Lemon) Peel Oil, Eugenia Caryophyllus (Clove) Flower Oil, Ferula Galbaniflua (Galbanum) Resin Oil, Jasminum Officinale (Jasmine) Oil, Juniperus Virginiana Oil, Vanilla Tahitensis Fruit Extract, Lupinus Albus Seed Extract, Tocopherol, Alaria Esculenta Extract, Amyris Balsamifera Bark Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract",,No,,"1 Fl. Oz.",Anti-Aging,
10177_OLD_DONOTUSE,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Perfluorohexane, A 70*, Perfluoroperhydrophenanthrene, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluorodecalin, Tropaeolum Majus Flower/Leaf/Stem Extract, Isododecane, Cyclopentasiloxane, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrolyzed Hyaluronic Acid, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hydroxide, Ehylhexylglycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Oil

</p>*Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.",,No,,"5 Net Wt. Oz.",Anti-Aging,
16156,"Kate Somerville",,,,,,,,,No,,"1.7 Fl. Oz.","Anti-Aging, Dry",
10193,"Kate Somerville Moisturizers",,,,,,,"Water/Aqua/Eau, Neopentyl Glycol Diheptanoate, Caprylic/Capric Triglycerides, Cetearyl Alcohol, Cocoglycerides, Propanediol, Glycerin, Cetyl Esters, Dimethicone, Tridecyl Neopentanoate, Stearyl Alcohol, Glyceryl Stearate, Ergothioneine,  Panthenol, Tocopheryl Acetate, Palmitoyl Dipeptide-10, Kappaphycus Alvarezii Extract, Tocopherol, Tocotrienols, Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Bran Extract, Hydrolyzed Hyaluronic Acid, Adenosine, Sea Whip Extract, Tripleurospermum Maritimum Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Passiflora Incarnata Fruit Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Camellia Sinensis Leaf Extract, Cananga Odorata Flower Extract, Cupressus Sempervirens Seed Extract, Fucus Vesiculosus Extract, Prunus Armeniaca (Apricot) Fruit Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Vanilla Planifolia Fruit Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Santalum Album (Sandalwood) Wood Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Rubus Idaeus (Raspberry) Fruit Extract, Tetrahexyldecyl Ascorbate, Ceteareth-20, PEG-40 Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arachidyl Alcohol, Elaeis Guineensis (Palm) Oil, Cetyl Alcohol, Sorbitan Oleate, Isohexadecane, Xanthan Gum, Ethylhexylglycerin, Polysorbate 80, Disodium EDTA, Potassium Sorbate, Citric Acid, Phenoxyethanol, Sodium Benzoate, Sorbic Acid","dry skin, evens overall skin tone, helps reduce redness, improves elasticity, improves firmness, improves moisture barrier, improves smoothness, reduces crow's feet, reduces expression lines, reduces fine lines and wrinkles, reduces the appearance of discoloration, sensitive skin, very dry skin",No,,"1.7 Fl. Oz.","Anti-Aging, Sensitive",
10194,"Kate Somerville Eye Creams",,,,,,"all skin types, improves dark circles, safe for sensitive skin","Water/Aqua/Eau, Isocetyl Stearate, Caprylic/Capric Triglyceride, Glycerin, Glyceryl Stearate SE, Propanediol, Polymethylsilsesquioxane, Decyl Oleate, Dimethicone, Jojoba Esters, Stearic Acid, Adenosine, Acacia Decurrens/Jojoba/Sunflower Seed Wax Polyglyceryl-3 Esters, Butylene Glycol, Cetyl Alcohol, Sorbitol, Tocopheryl Acetate, Tocotrienols, Elaeis Guineensis (Palm) Oil, Kappaphycus Alvarezii Extract, Hydrolyzed Hyaluronic Acid, Ergothioneine, Tetrahexyldecyl Ascorbate, Squalene, Tocopherol, Sea Whip Extract, Diamond Powder, Tripleurospermum Maritimum Extract, Ascophyllum Nodosum Extract, Beta-Sitosterol, Chrysanthellum Indicum Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Camellia Sinensis Leaf Extract, Cananga Odorata Flower Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Cupressus Sempervirens Seed Extract, Fucus Vesiculosus Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Passiflora Incarnata Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Rubus Idaeus (Raspberry) Fruit Extract, Santalum Album (Sandalwood) Wood Extract, Vanilla Planifolia Fruit Extract, Asparagopsis Armata Extract, Alcohol, Xanthan Gum, Disodium EDTA, Carbomer, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Sodium Hydroxide, Titanium Dioxide (CI 77891), Mica (CI 77019), Tin Oxide (CI 77861)",,No,,"0.5 Fl. Oz.","Anti-Aging, Sensitive",
16106,"Kate Somerville",,,,,,,,,No,,No,Anti-Aging,
20002,"Kate Somerville",,,,,,,,,No,,No,"All Skin Types, Anti-Aging",
16147,"Kate Somerville",,,,,,,,,No,,"0.5 Fl. Oz.","All Skin Types",
80256,"Kate Somerville",,,,,,,,,No,,N/A,"All Skin Types",
13016,"Kate Somerville",,,,,,,"<p>Somerville360 Body Self Tanning Towelettes <br />Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopherol Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool</p>
<p>Body Glow Sunscreen <br />Active Ingredients: Avobenzone, 3%; Homosalate, 7.5%; Octisalate, 5%; Octocrylene, 2.5%; Oxybenzone, 4% <br />Inactive Ingredients: Water/Aqua/Eau, Neopentyl Glycol Diethylhexanoate, Diisopropyl Dimer Dilinoleate, Propanediol, Undecylcrylene Dimethicone, Mangifera Indica (Mango) Seed Butter, Bis-PEG/PPG-20/5 PEG/PPG-20/5 Dimethicone, Methoxy PEG/PPG-25/4 Dimethicone, Dimethicone, Butyrospermum Parkii (Shea) Butter, Ethyl Methicone, Helianthus Annuus (Sunflower) Seed Oil, Ethyl Ferulate, Polyglyceryl-5 Trioleate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Disodium Uridine Phosphate, Neopentyl Glycol Diethylhexanoate, Silica, Caffeine, Glyceryl Stearate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Chondrus Crispus (Carrageenan) Extract, Carbomer, Aminomethyl Propanol, Xanthan Gum, Ethylhexylglycerin, Disodium EDTA, Phospholipids, Retinyl Palmitate, Ascorbyl Palmitate, Leuconostoc/Radish Root Ferment Filtrate, Hydrolyzed Chondrus Crispus Extract, Sodium Hyaluronate, Phenoxyethanol, Fragrance (Parfum), Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, Mica, Titanium Dioxide (CI 77891), Iron Oxides (77491)</p>",,No,,Kit,"All Skin Types",
13017,"Kate Somerville",,,,,,,"<p><strong>Somerville360 Tan Maximizer Tan Enhancing Moisturizer:</strong>&nbsp;Water/Aqua/Eau, Isopropyl Myristate, Glycerin, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Myristyl Myristate, Glyceryl Stearate, Dimethicone, Cyclopentasiloxane, Macadamia Ternifolia Seed Oil, Cocos Nucifera (Coconut) Oil, Butylene Glycol, Aloe Barbadensis Leaf Extract, Lycium Barbarum Fruit Extract, Coffea Arabica (Coffee) Seed Extract, Punica Granatum Fruit Extract, Morinda Citrifolia Fruit Extract, Garcinia Mangostana Fruit Extract, Euterpe Oleracea Fruit Extract, Camellia Sinensis Leaf Extract, Cimicifuga Racemosa Root Extract, Elaeis Oleifera Fruit Oil, Tocopheryl Acetate, Hydrolyzed Vegetable Protein, Adenosine Triphosphate, Sodium Hyaluronate, Panthenol, Beta-Glucan, Allantoin, Peg-40 Stearate, Cyclohexasiloxane, Polyacrylate-13, Acetyl Tyrosine, Ceteareth-20, Polyisobutene, Xanthan Gum, Dextran, Acetyl Hexapeptide-1, Maltodextrin, Polysorbate 20, Ethylhexylglycerin, Disodium EDTA, Fragrance (Parfum), Phenoxyethanol, Potassium Sorbate, Benzyl Salicylate, Linalool, Amyl Cinnamal, Hydroxycitronellal, Geraniol, Hexyl Cinnamal, Citronellol, Limonene, Benzyl Benzoate</p>
<p><strong>Body Glow Sunscreen:</strong><br />Active Ingredients: Avobenzone, 3%; Homosalate, 7.5%; Octisalate, 5%; Octocrylene, 2.5%; Oxybenzone, 4% <br />Inactive Ingredients: Water/Aqua/Eau, Neopentyl Glycol Diethylhexanoate, Diisopropyl Dimer Dilinoleate, Propanediol, Undecylcrylene Dimethicone, Mangifera Indica (Mango) Seed Butter, Bis-PEG/PPG-20/5 PEG/PPG-20/5 Dimethicone, Methoxy PEG/PPG-25/4 Dimethicone, Dimethicone, Butyrospermum Parkii (Shea) Butter, Ethyl Methicone, Helianthus Annuus (Sunflower) Seed Oil, Ethyl Ferulate, Polyglyceryl-5 Trioleate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Disodium Uridine Phosphate, Neopentyl Glycol Diethylhexanoate, Silica, Caffeine, Glyceryl Stearate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Chondrus Crispus (Carrageenan) Extract, Carbomer, Aminomethyl Propanol, Xanthan Gum, Ethylhexylglycerin, Disodium EDTA, Phospholipids, Retinyl Palmitate, Ascorbyl Palmitate, Leuconostoc/Radish Root Ferment Filtrate, Hydrolyzed Chondrus Crispus Extract, Sodium Hyaluronate, Phenoxyethanol, Fragrance (Parfum), Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, Mica, Titanium Dioxide (CI 77891), Iron Oxides (77491)</p>",,No,,Kit,"All Skin Types",
13018,"Kate Somerville",,,,,,,"<p>Somerville360 Body Self Tanning Towelettes
<br>Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopherol Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool</p>

<p>Somerville360 Tan Maximizer Tan Enhancing Moisturizer
<br>Water/Aqua/Eau, Isopropyl Myristate, Glycerin, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Myristyl
Myristate, Glyceryl Stearate, Dimethicone, Cyclopentasiloxane, Macadamia Ternifolia Seed Oil, Cocos Nucifera
(Coconut) Oil, Butylene Glycol, Aloe Barbadensis Leaf Extract, Lycium Barbarum Fruit Extract, Coffea Arabica
(Coffee) Seed Extract, Punica Granatum Fruit Extract, Morinda Citrifolia Fruit Extract, Garcinia Mangostana
Fruit Extract, Euterpe Oleracea Fruit Extract, Camellia Sinensis Leaf Extract, Cimicifuga Racemosa Root
Extract, Elaeis Oleifera Fruit Oil, Tocopheryl Acetate, Hydrolyzed Vegetable Protein, Adenosine Triphosphate,
Sodium Hyaluronate, Panthenol, Beta-Glucan, Allantoin, Peg-40 Stearate, Cyclohexasiloxane, Polyacrylate-13,
Acetyl Tyrosine, Ceteareth-20, Polyisobutene, Xanthan Gum, Dextran, Acetyl Hexapeptide-1, Maltodextrin,
Polysorbate 20, Ethylhexylglycerin, Disodium EDTA, Fragrance (Parfum), Phenoxyethanol, Potassium Sorbate,
Benzyl Salicylate, Linalool, Amyl Cinnamal, Hydroxycitronellal, Geraniol, Hexyl Cinnamal, Citronellol, Limonene,
Benzyl Benzoate</p>",,No,,Kit,"All Skin Types",
10189,"Kate Somerville Protection",,,,,,,"</p>Active Ingredients: Avobenzone  3.0%, Homosalate  10.0%, Octisalate  5.0%, Octocrylene  2.0%, Oxybenzone  6.0%<br>

<p>Inactive Ingredients: Water/Aqua/Eau, Butylene Glycol, PEG-8, Glycerin, Undecylcrylene Dimethicone, Dimethicone, Polyethylene, Silica, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Tocopherol, Aloe Barbadensis Leaf Juice, Lentinus Edodes Extract, Retinyl Palmitate, Trehalose, Triacetin, Tocopheryl Acetate, Sodium Hyaluronate, Methyl Glucose Sesquistearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Bentonite, Ethylhexylglycerin, Sodium Lignosulfonate, Sodium Polyacrylate, Sodium PCA, Urea, Carbomer, Sodium Ascorbyl Phosphate, Sodium Lactate, Polysorbate 20, Sodium Carboxyethylsilanetriol, Titanium Dioxide (CI 77891), Kaolin, Polyquaternium-51, Pentylene Glycol, Aminomethyl Propanol, Disodium EDTA, Benzoic Acid, Potassium Sorbate, Phenoxyethanol, Chlorphenesin
</p>
","all skin types, high level SPF, improves moisture barrier, improves smoothness, oil free, reduces fine lines and wrinkles",No,,"1.7 Fl. Oz.","All Skin Types, Anti-Aging","acne prone skin, chemical sunscreen, combination skin, dry skin, high spf, oily skin, safe for sensitive skin, very dry skin"
10191_old,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%
</p>Inactive ingredients: 
<br>Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32,  VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica.  [May Contain +/-
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]
</p>",,No,,"1 Fl. Oz.","All Skin Types",
10186_old,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%
</p>Inactive ingredients: 
<br>Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32,  VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica.  [May Contain +/-
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]
</p>",,No,,"1 Fl. Oz.","All Skin Types",
10192_old,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%
</p>Inactive ingredients: 
<br>Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32,  VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica.  [May Contain +/-
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]
</p>",,No,,"1 Fl. Oz.","All Skin Types",
10187_old,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%
</p>Inactive ingredients: 
<br>Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32,  VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica.  [May Contain +/-
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]
</p>",,No,,"1 Fl. Oz.","All Skin Types",
10186_illumikate,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%</p>
<p>Inactive ingredients: Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32, VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica. [May Contain +/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]</p>",,No,,"1 Fl. Oz.","All Skin Types",
10186,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%</p>
<p>Inactive ingredients: Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32, VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica. [May Contain +/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]</p>",,No,,"1 Fl. Oz.","All Skin Types",
10191,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%</p>
<p>Inactive ingredients: Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32, VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica. [May Contain +/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]</p>",,No,,"1 Fl. Oz.","All Skin Types",
10192,"Kate Somerville",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Octisalate, 5.0%, Oxybenzone, 3.0%, Titanium Dioxide, 6.6%</p>
<p>Inactive ingredients: Water/Aqua/ Eau, Phenyl Trimethicone, Neopentyl Glycol Dicaprate, Butylene Glycol, C20-40 Pareth-3, Arbutin, Caprylyl Methicone, Glycerin, Steareth-21, Glycereth-26, Silica, Dipropylene Glycol, PEG-8 Dimethicone, Tocopheryl Acetate, Cichorium Intybus (Chicory) Root Extract, Tocopherol, Allantoin, Sodium Hyaluronate, Adenosine, Hippophae Rhamnoides Oil, Lecithin, Palmaria Palmata Extract, Caprylyl Glycol, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dimethicone, Aminoethylphosphinic Acid, Ammonium Polyacrylate, Dipotassium Glycyrrhizate, Decylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polypropylsilsesquioxane, Trimethylsiloxysilicate, Polysorbate 60, Sorbitol, Potassium Cetyl Phosphate, Stearyl Alcohol, Steareth-2, Cellulose Gum, PEG-32, VP/Eicosene Copolymer, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Mica. [May Contain +/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI77492, CI77499)]</p>",,No,,"1 Fl. Oz.","All Skin Types",
